Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points_x,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team,Points_y
Alisson (G)LIV,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,8,0.17,0.0,0.17,0.0,0.0,0,0,0.0,0.07,0.2,4.29,3,6.1,7.5,1.0,17.5,29.0,0.0,1.67,28.97,32.0,26.5,83,6.5,2.17,33,1.67,0.5,30,0.0,0.0,43.0,0.0,1.67,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.17,,6.47,10.0,6.5,3.5,1.5,0.67,1.5,0.0,0.0,0,10.33,0.5,0.0,0.0,0.5,0.67,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alisson ,G,2,2.67
Ryan (G)BHA,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.3,0,4.5,2.2,0.0,16.2,16.2,0.0,0.0,24.04,33.2,26.2,79,5.0,2.0,40,0.8,0.0,0,0.0,0.0,45.0,0.0,0.8,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,,7.53,12.2,9.2,4.6,1.2,1.2,2.0,0.0,0.0,0,8.4,0.6,0.0,0.0,0.6,1.2,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Ryan ,G,13,2.0
Pope (G)BUR,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.46,0,5.3,6.4,1.0,19.0,26.8,0.0,0.0,39.4,26.2,9.0,34,21.0,5.6,27,5.4,0.8,15,0.0,0.0,38.4,0.0,5.4,0.0,0.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,,10.39,16.8,10.8,6.2,2.6,1.0,2.6,0.0,0.0,0,11.4,0.6,0.0,0.0,0.6,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,Pope ,G,15,7.0
Leno (G)ARS,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.4,0,4.5,4.6,0.6,16.0,20.8,0.0,0.0,24.56,29.8,20.0,67,7.6,1.4,18,1.2,0.0,0,0.0,0.0,41.0,0.0,1.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,,8.15,12.4,8.8,4.2,3.6,2.2,2.4,0.0,0.0,0,9.8,1.0,0.0,0.0,1.0,2.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leno ,G,6,4.0
Guaita (G)CRY,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.67,0,4.6,2.2,0.0,14.0,14.0,0.0,0.0,24.88,28.0,14.2,51,16.8,5.4,32,4.2,1.0,24,0.0,0.0,38.6,0.0,4.2,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,,7.75,14.4,9.0,4.6,1.4,0.4,2.0,0.0,0.0,0,8.4,0.8,0.0,0.0,0.8,0.4,0.0,3.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,Guaita ,G,12,6.33
Pickford (G)EVE,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.15,0,4.8,2.4,0.0,12.4,14.8,0.0,0.0,21.28,36.2,21.0,58,19.0,5.8,31,8.4,2.2,26,0.0,0.0,44.8,0.0,8.4,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,,6.88,11.4,9.0,4.0,2.8,2.0,2.0,0.0,0.0,0,8.8,1.0,0.0,0.2,1.2,2.0,0.0,2.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,Pickford ,G,10,2.0
Schmeichel (G)LEI,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.21,0,5,2.8,0.2,14.0,16.4,0.0,0.0,22.8,28.6,22.6,79,5.4,1.0,19,1.4,0.2,14,0.0,0.0,36.4,0.0,1.4,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,,7.49,8.4,6.0,4.4,2.0,0.4,2.2,0.0,0.0,0,5.6,0.8,0.0,0.0,0.8,0.4,0.0,2.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Schmeichel ,G,7,7.0
de Gea (G)MUN,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.61,0,5,3.4,0.0,11.8,16.6,0.0,0.0,16.04,18.6,14.8,80,2.2,0.0,0,0.4,0.0,0,0.0,0.0,26.2,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,,6.02,10.8,7.6,3.6,1.2,1.2,1.6,0.0,0.0,0,7.4,0.4,0.0,0.0,0.4,1.2,0.0,2.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,de Gea ,G,4,5.0
Dubravka (G)NEW,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.22,0,4.4,4.6,0.2,17.2,22.0,0.0,0.0,31.08,26.0,13.0,50,19.0,7.0,37,3.6,0.4,11,0.0,0.0,35.0,0.0,3.6,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,,10.89,16.2,8.6,6.0,2.6,0.6,3.6,0.2,0.2,100,6.6,1.4,0.0,0.0,1.4,0.6,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubravka ,G,11,3.67
McCarthy (G)SOU,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.42,0,4.3,3.8,0.2,14.4,19.2,0.0,0.0,22.48,21.2,7.4,35,17.8,4.8,27,4.0,1.2,30,0.0,0.0,28.2,0.0,4.0,0.0,0.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,,8.34,9.2,6.6,4.6,0.8,1.0,2.6,0.0,0.0,0,8.0,0.2,0.0,0.0,0.2,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McCarthy ,G,14,3.67
Foster (G)WAT,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.44,0,4.2,4.0,0.4,13.0,17.8,0.0,0.0,20.64,31.8,12.2,38,28.8,10.6,37,7.0,2.2,31,0.0,0.0,37.6,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,,6.86,14.0,8.6,4.0,2.4,1.2,1.8,0.0,0.0,0,7.8,0.6,0.0,0.0,0.6,1.2,0.0,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Foster ,G,17,3.33
Patrício (G)WOL,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.07,0,5,3.0,0.2,13.6,16.0,0.0,0.0,19.6,20.8,14.2,68,7.0,3.0,43,1.0,0.6,60,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,,5.39,10.8,6.4,4.0,1.8,1.2,1.2,0.0,0.0,0,8.8,0.0,0.0,0.0,0.0,1.2,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrício ,G,8,6.33
Krul (G)NOR,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.96,0,4.5,4.0,0.6,13.0,17.8,0.0,0.0,20.72,33.0,19.2,58,10.8,2.2,20,3.2,0.4,13,0.0,0.0,42.4,0.0,3.2,0.0,0.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,,8.15,12.0,7.6,4.0,2.0,0.8,2.4,0.0,0.0,0,8.0,0.6,0.0,0.0,0.6,0.8,0.0,2.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Krul ,G,20,4.33
Henderson (G)MUN,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.65,0,4.7,6.4,1.2,15.4,23.2,0.0,0.0,31.0,25.2,8.2,33,22.2,6.6,30,11.4,2.4,21,0.0,0.0,32.2,0.0,11.4,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,,7.28,13.6,9.2,4.2,2.0,0.6,2.2,0.0,0.0,0,7.8,0.8,0.0,0.0,0.8,0.6,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Henderson ,G,4,2.0
Fabianski (G)WHU,4,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.45,0,5,3.47,0.0,13.89,17.68,0.0,0.0,21.22,21.16,12.32,58,14.21,7.26,51,1.26,0.0,0,0.0,0.0,30.32,0.0,1.26,0.0,0.32,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.58,,7.1,15.16,9.79,5.05,2.53,0.63,4.11,0.0,0.0,0,7.89,0.95,0.0,0.0,0.95,0.63,0.0,2.84,0.0,0.0,0.0,0.0,0.32,0.0,0.0,Fabianski ,G,9,2.0
Ederson (G)MCI,4,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.85,0,6.2,2.5,0.0,10.25,13.25,0.0,0.0,11.95,17.75,15.0,85,2.0,0.0,0,0.75,0.0,0,0.0,0.0,25.5,0.0,0.75,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,,3.08,4.75,4.5,2.0,1.25,0.5,1.0,0.0,0.0,0,6.25,1.0,0.0,0.25,1.25,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ederson ,G,1,6.5
Ramsdale (G)ARS,4,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.56,0,5.1,2.75,0.0,18.25,18.25,0.0,0.0,31.15,31.75,18.25,57,17.75,6.0,34,6.25,1.75,28,0.0,0.0,41.75,0.0,6.25,0.0,1.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,,7.81,17.0,10.0,6.0,2.0,0.5,2.25,0.0,0.0,0,8.75,1.25,0.0,0.0,1.25,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,Ramsdale ,G,6,2.33
Gazzaniga (G)TOT,3,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.68,0,4.3,6.33,1.0,14.0,23.0,0.0,0.0,33.73,23.0,13.67,59,10.0,2.0,20,2.67,1.0,37,0.0,0.0,32.0,0.0,2.67,0.0,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,,5.36,13.33,10.33,4.0,2.33,0.33,2.67,0.0,0.0,0,7.33,0.67,0.0,0.0,0.67,0.33,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gazzaniga ,G,5,1.0
Reina (G)AVL,3,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.69,0,4.2,2.0,0.0,0.0,13.33,0.0,0.0,17.47,25.67,19.33,75,6.0,2.33,39,2.0,0.67,34,0.0,0.0,36.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,4.83,11.33,8.0,3.33,0.33,2.67,3.0,0.0,0.0,0,7.33,2.0,0.0,0.0,2.0,2.67,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reina ,G,15,6.0
Lloris (G)TOT,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.45,0,5.5,8.5,1.5,15.0,28.5,0.0,0.0,29.7,26.5,15.5,58,15.0,5.0,33,0.5,0.5,100,0.0,0.0,37.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,3.82,16.0,11.0,4.0,1.0,1.0,2.5,0.0,0.0,0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lloris ,G,5,2.5
Caballero (G)SOU,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.39,0,4.2,1.0,0.0,11.0,11.0,0.0,0.0,17.2,28.0,21.0,75,9.0,3.0,33,1.0,0.0,0,0.0,0.0,34.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.65,14.0,8.0,4.0,2.0,0.0,3.0,0.0,0.0,0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caballero ,G,14,2.0
Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points_x,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team,Points_y
Alisson (G)LIV,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,8,0.17,0.0,0.17,0.0,0.0,0,0,0.0,0.07,0.2,4.44,3,6.1,7.5,1.0,17.0,28.5,0.0,1.67,27.5,30.83,25.17,82,6.83,2.17,32,1.67,0.5,30,0.0,0.0,40.83,0.0,1.67,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.17,,6.17,10.33,6.67,3.33,1.67,0.67,1.33,0.0,0.0,0,10.0,0.5,0.0,0.17,0.67,0.67,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alisson ,G,2,1.0
Krul (G)NOR,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.07,0,4.5,4.2,0.6,14.6,19.4,0.0,0.0,23.84,35.8,20.0,56,12.0,2.0,17,3.8,0.2,5,0.0,0.0,46.2,0.0,3.8,0.0,0.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,,8.64,13.0,8.4,4.6,2.2,0.4,2.4,0.0,0.0,0,9.2,0.4,0.0,0.0,0.4,0.4,0.0,3.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Krul ,G,20,4.0
Pope (G)BUR,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.59,0,5.3,6.4,1.0,18.0,25.8,0.0,0.0,35.4,26.8,9.0,34,22.4,5.8,26,7.2,1.2,17,0.0,0.0,38.6,0.0,7.2,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,,9.26,16.6,10.2,5.4,2.4,1.0,2.2,0.0,0.0,0,12.2,0.6,0.0,0.0,0.6,1.0,0.0,4.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,Pope ,G,15,7.0
Ryan (G)BHA,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.52,0,4.5,2.0,0.0,16.0,16.0,0.0,0.0,21.84,33.4,26.6,80,7.4,3.2,43,1.6,0.8,50,0.0,0.0,46.0,0.0,1.6,0.0,0.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,,6.51,10.0,7.4,4.0,1.4,1.2,1.8,0.0,0.0,0,10.0,0.6,0.0,0.0,0.6,1.2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Ryan ,G,13,3.67
Guaita (G)CRY,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.46,0,4.6,2.0,0.0,15.0,15.0,0.0,0.0,27.36,29.0,15.0,52,16.6,4.6,28,4.4,0.8,18,0.0,0.0,40.4,0.0,4.4,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,,8.93,14.2,9.0,5.4,1.4,0.4,2.4,0.0,0.0,0,8.8,0.8,0.0,0.0,0.8,0.4,0.0,3.8,0.0,0.0,0.0,0.0,0.2,0.0,0.2,Guaita ,G,12,9.0
Pickford (G)EVE,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.26,0,4.8,2.4,0.0,10.2,12.6,0.0,0.0,13.56,31.6,17.2,54,17.2,4.6,27,7.4,2.2,30,0.0,0.0,40.2,0.0,7.4,0.0,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,,5.61,10.2,8.0,3.0,2.4,1.6,1.6,0.0,0.0,0,9.0,0.8,0.0,0.0,0.8,1.6,0.0,1.6,0.2,0.0,0.0,0.0,0.2,0.2,0.0,Pickford ,G,10,2.0
Schmeichel (G)LEI,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.29,0,5,3.0,0.2,14.2,16.6,0.0,0.0,24.52,31.2,23.4,75,6.2,1.2,19,1.6,0.2,13,0.0,0.0,39.2,0.0,1.6,0.0,0.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,,7.84,10.4,7.6,4.6,3.2,0.6,2.2,0.0,0.0,0,6.0,0.6,0.0,0.0,0.6,0.6,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,Schmeichel ,G,7,6.67
Patrício (G)WOL,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.5,0,5,4.8,0.8,14.8,19.6,0.0,0.0,21.44,19.8,12.2,62,7.6,3.0,39,1.6,1.0,63,0.0,0.0,27.4,0.0,1.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,,4.89,10.8,6.4,4.0,2.2,2.0,0.8,0.0,0.0,0,9.2,0.4,0.0,0.0,0.4,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrício ,G,8,5.0
Leno (G)ARS,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.19,0,4.5,4.0,0.2,14.4,19.2,0.0,0.0,20.28,27.2,18.4,68,6.8,1.2,18,0.8,0.0,0,0.0,0.0,36.8,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,,8.11,12.4,8.8,3.8,3.6,2.0,2.6,0.0,0.0,0,9.4,0.4,0.0,0.0,0.4,2.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leno ,G,6,6.5
Foster (G)WAT,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.65,0,4.2,4.0,0.4,14.0,18.8,0.0,0.0,20.08,32.0,10.6,33,28.6,8.8,31,8.4,2.0,24,0.0,0.0,39.2,0.0,8.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,,6.29,12.8,8.4,3.6,2.4,1.4,1.6,0.0,0.0,0,9.4,1.4,0.0,0.0,1.4,1.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Foster ,G,17,3.33
Henderson (G)MUN,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.8,0,4.7,6.4,1.2,14.2,22.0,0.0,0.0,24.84,27.4,10.4,38,24.2,8.4,35,13.6,4.2,31,0.0,0.0,34.4,0.0,13.6,0.0,1.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,,6.03,11.8,8.0,3.2,2.0,0.6,1.6,0.0,0.0,0,8.2,1.2,0.0,0.0,1.2,0.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Henderson ,G,4,4.5
Ederson (G)MCI,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.28,0,6.2,3.2,0.0,9.4,14.2,0.0,0.0,10.32,18.6,16.2,87,2.2,0.4,18,0.6,0.0,0,0.0,0.0,25.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,,3.15,4.4,4.0,1.6,1.0,0.6,0.8,0.0,0.0,0,5.2,0.8,0.0,0.2,1.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ederson ,G,1,4.5
de Gea (G)MUN,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.84,0,5,4.4,0.0,11.4,18.6,0.0,0.0,14.84,18.6,13.6,73,3.8,0.4,11,0.6,0.0,0,0.0,0.0,25.2,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,,5.35,12.2,8.2,3.0,1.0,1.2,1.4,0.0,0.0,0,6.8,0.2,0.0,0.0,0.2,1.2,0.0,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,de Gea ,G,4,6.0
